"";"userID";"artistID";"weight";"TF"
"40832";1261;622;240;TRUE
"40833";494;1684;1201;TRUE
"40834";450;917;186;TRUE
"40835";114;212;156;TRUE
"40836";1984;1672;960;TRUE
"40837";118;1925;257;TRUE
"40838";1340;4183;411;TRUE
"40839";479;468;6095;TRUE
"40840";2022;4473;138;TRUE
"40841";1347;14026;5;TRUE
"40842";375;6262;36;TRUE
"40843";1296;920;134;TRUE
"40844";1382;10555;664;FALSE
"40845";2079;45;339;TRUE
"40846";1710;16196;99;TRUE
"40847";851;681;2004;TRUE
"40848";801;262;14;TRUE
"40849";911;7293;216;FALSE
"40850";1559;705;73;TRUE
"40851";980;782;84;TRUE
"40852";1804;3382;118;TRUE
"40853";1549;1090;76;TRUE
"40854";1264;706;558;TRUE
"40855";1405;235;622;TRUE
"40856";1888;17419;113;TRUE
"40857";1859;17168;1;TRUE
"40858";1614;5474;556;TRUE
"40859";1270;1249;1791;TRUE
"40860";281;2343;394;TRUE
"40861";206;969;129;TRUE
"40862";1180;65;31;TRUE
"40863";1179;546;291;TRUE
"40864";859;1379;227;TRUE
"40865";2029;1106;1458;FALSE
"40866";1948;374;146;FALSE
"40867";1219;207;449;TRUE
"40868";821;982;47;TRUE
"40869";278;3795;105;TRUE
"40870";1778;171;1415;TRUE
"40871";375;2020;33;TRUE
"40872";2088;207;15;TRUE
"40873";1180;89;67;TRUE
"40874";595;3425;1497;TRUE
"40875";1002;332;106;TRUE
"40876";847;331;132;TRUE
"40877";1467;497;253;TRUE
"40878";995;289;174;TRUE
"40879";1419;3427;836;FALSE
"40880";166;2277;77;TRUE
"40881";881;2346;388;TRUE
"40882";206;757;71;TRUE
"40883";111;407;354;TRUE
"40884";1709;15134;140;TRUE
"40885";1383;962;232;TRUE
"40886";1912;1614;66;TRUE
"40887";697;5700;918;TRUE
"40888";142;1213;91;TRUE
"40889";2095;1126;85;TRUE
"40890";656;72;158;TRUE
"40891";174;511;179;FALSE
"40892";280;67;75;TRUE
"40893";875;1428;174;TRUE
"40894";1980;227;143;TRUE
"40895";938;972;956;TRUE
"40896";1574;250;194;TRUE
"40897";214;461;111;TRUE
"40898";1113;299;144;TRUE
"40899";1968;1249;1284;TRUE
"40900";1410;289;138;TRUE
"40901";786;10033;235;TRUE
"40902";1578;535;314;TRUE
"40903";2011;3104;35;TRUE
"40904";1358;920;234;TRUE
"40905";2064;88;23;TRUE
"40906";1514;1061;271;TRUE
"40907";2043;13526;447;TRUE
"40908";66;1895;343;TRUE
"40909";1647;349;305;TRUE
"40910";1708;1106;135;FALSE
"40911";1078;163;39;TRUE
"40912";142;3298;53;TRUE
"40913";1575;15385;595;TRUE
"40914";1996;238;236;TRUE
"40915";2087;1452;59;TRUE
"40916";1853;10831;197;TRUE
"40917";1360;3098;374;TRUE
"40918";572;97;514;TRUE
"40919";2097;2582;190;TRUE
"40920";1802;6773;1193;TRUE
"40921";72;157;3;TRUE
"40922";607;4290;95;TRUE
"40923";858;701;267;FALSE
"40924";874;5610;325;TRUE
"40925";1904;1652;195;TRUE
"40926";1044;5299;1111;TRUE
"40927";1968;724;3386;TRUE
"40928";1659;6318;485;TRUE
"40929";1977;1123;206;TRUE
"40930";731;856;162;FALSE
"40931";1275;423;549;FALSE
"40932";279;1555;464;TRUE
"40933";1037;6541;8;TRUE
"40934";1923;7;758;TRUE
"40935";934;206;489;TRUE
"40936";1295;3400;278;FALSE
"40937";1892;1048;118;TRUE
"40938";1745;2204;203;TRUE
"40939";903;198;1219;FALSE
"40940";234;1952;1445;TRUE
"40941";1132;1450;263;TRUE
"40942";523;7745;2;TRUE
"40943";1637;58;1083;TRUE
"40944";1106;294;2759;TRUE
"40945";147;289;20876;TRUE
"40946";535;89;202;TRUE
"40947";355;2020;180;TRUE
"40948";135;9;488;TRUE
"40949";618;8632;67;TRUE
"40950";1830;1934;1440;FALSE
"40951";620;292;316;TRUE
"40952";1641;13913;378;TRUE
"40953";1246;56;468;TRUE
"40954";1092;3490;2300;FALSE
"40955";1511;67;134;TRUE
"40956";1349;533;73;TRUE
"40957";209;310;217;TRUE
"40958";310;4562;69;TRUE
"40959";357;6038;732;TRUE
"40960";25;909;173;FALSE
"40961";428;2562;7835;TRUE
"40962";327;466;897;FALSE
"40963";1507;2226;22;TRUE
"40964";1244;618;295;TRUE
"40965";1964;1117;146;TRUE
"40966";1073;12126;251;TRUE
"40967";2076;209;87;FALSE
"40968";720;188;238;TRUE
"40969";240;227;116;TRUE
"40970";438;17;10;TRUE
"40971";1421;14466;53;FALSE
"40972";1733;1119;184;TRUE
"40973";1839;2873;409;FALSE
"40974";1507;15112;24;TRUE
"40975";1166;12865;8;TRUE
"40976";1148;3264;73;TRUE
"40977";1740;3164;558;TRUE
"40978";513;618;568;TRUE
"40979";467;7198;331;TRUE
"40980";1885;17385;93;TRUE
"40981";257;1066;84;TRUE
"40982";1684;1673;67;TRUE
"40983";692;1469;416;TRUE
"40984";1068;489;77;FALSE
"40985";703;9375;12;TRUE
"40986";1749;227;3841;TRUE
"40987";1856;2523;550;FALSE
"40988";920;3239;154;TRUE
"40989";1247;157;445;TRUE
"40990";829;235;226;TRUE
"40991";49;166;87;TRUE
"40992";1502;15061;41;TRUE
"40993";1667;15955;11;TRUE
"40994";1658;680;199;TRUE
"40995";2032;2632;2723;TRUE
"40996";211;9;102;TRUE
"40997";1712;9818;286;TRUE
"40998";667;344;79;TRUE
"40999";497;378;26;FALSE
"41000";555;290;83;TRUE
"41001";1140;199;223;TRUE
"41002";1212;233;1673;TRUE
"41003";800;1347;375;TRUE
"41004";1440;701;172;FALSE
"41005";182;3861;502;TRUE
"41006";1563;13669;5;TRUE
"41007";1176;5100;522;FALSE
"41008";82;2292;124;TRUE
"41009";226;1613;185;TRUE
"41010";1813;5150;695;TRUE
"41011";40;1311;296;TRUE
"41012";354;377;57;TRUE
"41013";1845;2853;294;FALSE
"41014";1715;81;127;TRUE
"41015";1907;17512;207;TRUE
"41016";470;523;402;TRUE
"41017";727;9613;350;TRUE
"41018";987;1459;358;TRUE
"41019";1938;2622;292;TRUE
"41020";1841;16962;156;TRUE
"41021";484;67;221;TRUE
"41022";690;5533;169;TRUE
"41023";693;429;126;TRUE
"41024";1942;17792;6823;TRUE
"41025";1722;67;2041;TRUE
"41026";931;918;524;TRUE
"41027";1959;704;287;TRUE
"41028";571;679;5050;TRUE
"41029";1566;425;479;TRUE
"41030";1627;2790;201;TRUE
"41031";1088;507;424;TRUE
"41032";1451;400;120;TRUE
"41033";1986;5772;197;FALSE
"41034";464;3370;269;TRUE
"41035";1060;12045;516;TRUE
"41036";514;325;1091;TRUE
"41037";467;7208;215;FALSE
"41038";274;1930;210;TRUE
"41039";1438;5180;652;TRUE
"41040";1806;757;409;TRUE
"41041";388;953;1743;TRUE
"41042";1036;11912;229;FALSE
"41043";1854;17095;402;TRUE
"41044";404;4833;40;TRUE
"41045";43;1394;1015;TRUE
"41046";397;522;63;FALSE
"41047";1106;545;737;TRUE
"41048";1844;689;374;FALSE
"41049";813;2375;85;FALSE
"41050";536;3171;44;FALSE
"41051";1351;4811;39;TRUE
"41052";1798;1510;27;TRUE
"41053";1789;1400;877;TRUE
"41054";1732;11919;7;TRUE
"41055";987;325;224;TRUE
"41056";1832;217;1438;TRUE
"41057";807;10233;191;TRUE
"41058";1983;547;48;TRUE
"41059";410;501;86;TRUE
"41060";1263;701;1763;FALSE
"41061";211;3191;1667;TRUE
"41062";1954;1044;319;TRUE
"41063";1171;7623;81;TRUE
"41064";305;464;127;TRUE
"41065";104;1185;1849;TRUE
"41066";1752;5605;553;FALSE
"41067";759;172;455;TRUE
"41068";1906;230;80;TRUE
"41069";2059;466;1061;FALSE
"41070";61;632;220;TRUE
"41071";122;610;12;TRUE
"41072";176;1242;190;FALSE
"41073";1229;10717;192;TRUE
"41074";1197;786;1211;TRUE
"41075";1979;306;58;TRUE
"41076";318;701;60849;FALSE
"41077";566;1302;59;TRUE
"41078";1937;1412;5766;TRUE
"41079";455;162;1786;TRUE
"41080";1685;424;62;TRUE
"41081";1514;58;232;TRUE
"41082";2004;7;219;TRUE
"41083";420;161;1828;TRUE
"41084";1271;721;348;TRUE
"41085";694;709;145;TRUE
"41086";257;49;148;FALSE
"41087";622;210;235;TRUE
"41088";80;2211;4;FALSE
"41089";856;3354;145;TRUE
"41090";1850;4704;203;TRUE
"41091";1179;1449;145;TRUE
"41092";22;843;553;TRUE
"41093";1688;4153;269;TRUE
"41094";1973;1505;1362;TRUE
"41095";1635;5423;212;TRUE
"41096";85;1216;251;TRUE
"41097";1632;304;985;TRUE
"41098";1158;538;265;TRUE
"41099";420;3067;163;TRUE
"41100";1428;928;363;TRUE
"41101";1677;16002;834;TRUE
"41102";369;2815;495;FALSE
"41103";208;4272;150;TRUE
"41104";2037;1934;1457;FALSE
"41105";1144;212;134;TRUE
"41106";1937;261;1522;FALSE
"41107";921;1513;2075;TRUE
"41108";1677;4947;507;TRUE
"41109";620;2478;251;TRUE
"41110";1311;247;108;TRUE
"41111";1202;441;309;TRUE
"41112";1980;17996;54;TRUE
"41113";2033;498;3083;TRUE
"41114";922;4230;72;TRUE
"41115";1655;11502;444;TRUE
"41116";823;3360;1995;TRUE
"41117";33;1124;681;TRUE
"41118";1613;209;870;FALSE
"41119";1323;13858;405;TRUE
"41120";543;1116;601;TRUE
"41121";722;386;243;TRUE
"41122";1687;458;154;TRUE
"41123";289;547;1263;TRUE
"41124";40;1330;192;TRUE
"41125";1006;154;528;TRUE
"41126";1051;207;682;TRUE
"41127";1889;863;1569;FALSE
"41128";821;1688;173;TRUE
"41129";1126;12516;598;TRUE
"41130";556;1401;2;TRUE
"41131";204;4197;349;TRUE
"41132";1085;2572;1318;TRUE
"41133";339;332;401;TRUE
"41134";595;952;1186;TRUE
"41135";1484;3034;486;FALSE
"41136";2056;930;15;FALSE
"41137";1234;13358;375;TRUE
"41138";1094;154;540;TRUE
"41139";1277;2607;1137;TRUE
"41140";1834;681;331;TRUE
"41141";1126;355;65;FALSE
"41142";1898;294;1169;TRUE
"41143";1879;230;1064;TRUE
"41144";1452;333;54;TRUE
"41145";1015;11806;134;TRUE
"41146";1310;681;3;TRUE
"41147";543;303;433;TRUE
"41148";8;344;553;TRUE
"41149";1887;7802;105;TRUE
"41150";1775;2937;62;TRUE
"41151";2086;4089;98;TRUE
"41152";1442;1091;349;TRUE
"41153";1213;1298;24;FALSE
"41154";729;1299;16;TRUE
"41155";1723;13597;68;TRUE
"41156";975;1866;1318;TRUE
"41157";1567;2977;873;TRUE
"41158";684;325;638;TRUE
"41159";1075;3200;804;TRUE
"41160";629;868;688;TRUE
"41161";56;857;642;TRUE
"41162";801;1843;44;TRUE
"41163";16;532;251;TRUE
"41164";715;1810;189;TRUE
"41165";107;2379;2226;TRUE
"41166";1958;5785;48;FALSE
"41167";421;298;96;TRUE
"41168";1245;4262;1489;TRUE
"41169";1915;3621;22;TRUE
"41170";1327;1006;28;TRUE
"41171";1356;915;132;TRUE
"41172";614;830;1513;TRUE
"41173";10;442;235;TRUE
"41174";1131;295;38;TRUE
"41175";998;498;119;TRUE
"41176";1899;425;262;TRUE
"41177";1462;2091;164;TRUE
"41178";1123;2267;480;TRUE
"41179";1235;72;209;TRUE
"41180";74;185;136;TRUE
"41181";498;285;1074;TRUE
"41182";1327;2469;28;FALSE
"41183";127;2797;386;TRUE
"41184";89;680;3252;TRUE
"41185";821;72;70;TRUE
"41186";1152;12702;305;TRUE
"41187";1378;3694;537;TRUE
"41188";1101;1203;747;TRUE
"41189";1042;907;81;TRUE
"41190";1618;15600;121;TRUE
"41191";1001;518;532;FALSE
"41192";1222;279;558;TRUE
"41193";1930;13763;955;TRUE
"41194";2093;868;118;TRUE
"41195";1575;15394;146;TRUE
"41196";1160;7835;1636;TRUE
"41197";2005;18159;1796;FALSE
"41198";187;3936;676;TRUE
"41199";1325;9344;487;TRUE
"41200";1981;3171;430;FALSE
"41201";1834;13546;2;FALSE
"41202";1491;1980;171;TRUE
"41203";566;7404;80;TRUE
"41204";1822;16873;44;TRUE
"41205";399;1037;321;TRUE
"41206";476;225;174;TRUE
"41207";1719;2101;219;TRUE
"41208";403;9;106;TRUE
"41209";809;378;29;FALSE
"41210";2092;199;764;TRUE
"41211";316;72;401;TRUE
"41212";202;2342;119;TRUE
"41213";1722;641;103;FALSE
"41214";2084;226;664;TRUE
"41215";311;5542;633;TRUE
"41216";2064;377;203;TRUE
"41217";292;3481;1150;TRUE
"41218";589;289;1035;TRUE
"41219";1687;4474;210;TRUE
"41220";1974;5605;200;FALSE
"41221";1399;686;1023;TRUE
"41222";538;679;115;TRUE
"41223";693;6422;341;TRUE
"41224";87;641;43;FALSE
"41225";55;1455;874;TRUE
"41226";350;321;586;FALSE
"41227";1597;3308;268;TRUE
"41228";567;1105;845;TRUE
"41229";1737;14687;684;TRUE
"41230";322;5232;872;FALSE
"41231";2047;1083;170;TRUE
"41232";1790;2277;271;TRUE
"41233";1579;1424;493;FALSE
"41234";1827;2165;1256;TRUE
"41235";530;7816;32;TRUE
"41236";1503;512;176;TRUE
"41237";669;378;296;FALSE
"41238";164;1643;28151;TRUE
"41239";351;333;71;TRUE
"41240";50;65;1984;TRUE
"41241";1337;67;565;TRUE
"41242";57;1681;23;TRUE
"41243";1069;8371;865;FALSE
"41244";794;10063;112;TRUE
"41245";1106;89;4749;TRUE
"41246";1118;3817;349;TRUE
"41247";1724;16336;94;TRUE
"41248";2042;1639;211;TRUE
"41249";209;55;28;TRUE
"41250";223;4489;1534;TRUE
"41251";442;1375;27;TRUE
"41252";1537;300;114;FALSE
"41253";474;295;268;TRUE
"41254";660;3570;268;TRUE
"41255";642;8811;302;TRUE
"41256";1050;4079;759;TRUE
"41257";325;5053;430;FALSE
"41258";53;187;24;TRUE
"41259";1350;1883;380;TRUE
"41260";1354;757;85;TRUE
"41261";2019;1852;1047;TRUE
"41262";583;492;2140;TRUE
"41263";446;1072;6825;TRUE
"41264";584;5267;32200;TRUE
"41265";1465;377;1111;TRUE
"41266";2040;289;439;TRUE
"41267";2051;879;1;TRUE
"41268";95;292;86;TRUE
"41269";2062;229;625;TRUE
"41270";628;757;108;TRUE
"41271";2077;72;285;TRUE
"41272";1099;2031;24;TRUE
"41273";1538;1098;56;TRUE
"41274";1454;51;332;TRUE
"41275";500;1801;56;FALSE
"41276";555;8020;127;FALSE
"41277";459;2973;461;FALSE
"41278";481;67;577;TRUE
"41279";750;512;168;TRUE
"41280";467;7211;207;TRUE
"41281";31;1061;876;TRUE
"41282";768;230;2;TRUE
"41283";794;10077;51;TRUE
"41284";2034;7657;135;TRUE
"41285";1491;1101;975;TRUE
"41286";151;542;80;FALSE
"41287";186;2839;27;FALSE
"41288";618;4888;122;TRUE
"41289";1222;459;761;FALSE
"41290";1604;9637;424;TRUE
"41291";2084;1515;976;TRUE
"41292";484;3056;153;TRUE
"41293";1011;524;1049;TRUE
"41294";895;5297;534;TRUE
"41295";1844;295;193;TRUE
"41296";627;389;373;FALSE
"41297";634;257;89;TRUE
"41298";680;357;877;TRUE
"41299";666;9151;155;TRUE
"41300";1613;830;675;TRUE
"41301";1989;18059;78;TRUE
"41302";116;2179;266;TRUE
"41303";1217;8264;176;TRUE
"41304";2062;1090;1890;TRUE
"41305";248;2543;124;TRUE
"41306";570;1641;308;TRUE
"41307";636;909;200;FALSE
"41308";1065;349;28;TRUE
"41309";997;6191;329;FALSE
"41310";1745;16414;249;TRUE
"41311";1868;383;19;TRUE
"41312";1454;863;699;FALSE
"41313";1740;16406;519;TRUE
"41314";1144;8128;92;TRUE
"41315";434;6833;6;TRUE
"41316";1452;230;24;TRUE
"41317";561;4980;1068;FALSE
"41318";2031;3404;1653;TRUE
"41319";424;487;652;TRUE
"41320";1623;1216;786;TRUE
"41321";1126;12519;151;TRUE
"41322";1538;602;15;TRUE
"41323";460;1146;340;TRUE
"41324";1321;298;389;TRUE
"41325";2069;726;151;TRUE
"41326";409;1379;280;TRUE
"41327";471;959;151;TRUE
"41328";520;7717;379;TRUE
"41329";1150;12684;815;TRUE
"41330";212;4324;61;TRUE
"41331";1308;295;2134;TRUE
"41332";1463;214;102;TRUE
"41333";492;2632;2487;TRUE
"41334";1562;952;63;TRUE
"41335";1456;14637;399;TRUE
"41336";1919;225;138;TRUE
"41337";1182;5966;137;TRUE
"41338";908;3184;181;FALSE
"41339";1261;1767;222;TRUE
"41340";1858;843;169;TRUE
"41341";765;418;1816;TRUE
"41342";1463;728;98;TRUE
"41343";1139;12596;283;TRUE
"41344";1033;301;283;TRUE
"41345";1724;748;37;FALSE
"41346";10;454;157;TRUE
"41347";321;830;37;TRUE
"41348";726;379;1;TRUE
"41349";413;69;293;FALSE
"41350";1145;288;88;TRUE
"41351";534;320;85;TRUE
"41352";1888;17412;249;FALSE
"41353";1911;226;1172;TRUE
"41354";1172;727;195;TRUE
"41355";2025;2347;866;TRUE
"41356";313;4319;131;FALSE
"41357";1957;1447;241;TRUE
"41358";462;206;270;TRUE
"41359";881;10799;1213;TRUE
"41360";732;3674;355;TRUE
"41361";94;2542;60;TRUE
"41362";658;182;183;TRUE
"41363";1296;11814;57;TRUE
"41364";990;971;278;FALSE
"41365";50;959;359;TRUE
"41366";1803;16769;133;TRUE
"41367";1725;314;50;FALSE
"41368";442;6931;93;TRUE
"41369";370;4620;675;TRUE
"41370";322;1104;862;TRUE
"41371";81;2217;859;TRUE
"41372";917;424;3870;TRUE
"41373";623;3230;607;FALSE
"41374";1684;16046;4;TRUE
"41375";261;4939;419;TRUE
"41376";54;1377;43;TRUE
"41377";319;3729;572;TRUE
"41378";493;511;164;FALSE
"41379";1711;7325;2286;TRUE
"41380";1771;456;95;TRUE
"41381";1178;6539;303;TRUE
"41382";1521;299;1328;TRUE
"41383";661;9058;147;TRUE
"41384";855;428;6230;TRUE
"41385";1627;917;548;TRUE
"41386";1534;429;873;TRUE
"41387";841;65;22;TRUE
"41388";1614;331;1211;TRUE
"41389";727;9609;370;TRUE
"41390";1703;1249;83;TRUE
"41391";1225;72;565;TRUE
"41392";173;1766;330;TRUE
"41393";980;11541;64;TRUE
"41394";27;978;73;TRUE
"41395";1267;475;2144;FALSE
"41396";1057;295;108;TRUE
"41397";693;1632;867;TRUE
"41398";1382;2930;285;TRUE
"41399";1976;8239;403;TRUE
"41400";1894;329;608;FALSE
"41401";1037;580;8;FALSE
"41402";1125;12514;39;TRUE
"41403";1039;547;64;TRUE
"41404";996;11669;91;TRUE
"41405";1929;193;937;FALSE
"41406";1873;67;712;TRUE
"41407";229;1604;1;TRUE
"41408";497;7461;37;TRUE
"41409";372;3758;239;TRUE
"41410";512;472;981;TRUE
"41411";903;707;1636;TRUE
"41412";2093;1369;310;TRUE
"41413";1978;1803;930;TRUE
"41414";27;968;114;TRUE
"41415";763;488;654;TRUE
"41416";1225;86;21;TRUE
"41417";410;1035;138;TRUE
"41418";827;3471;134;TRUE
"41419";537;3124;36;TRUE
"41420";862;2081;193;TRUE
"41421";2081;3468;259;TRUE
"41422";1531;1804;1119;TRUE
"41423";1920;481;3470;TRUE
"41424";502;543;241;TRUE
"41425";1736;2025;249;TRUE
"41426";1480;154;260;TRUE
"41427";1136;1503;108;TRUE
"41428";971;8732;241;TRUE
"41429";2078;234;972;TRUE
"41430";1740;1409;643;TRUE
"41431";2009;690;673;TRUE
"41432";462;910;802;TRUE
"41433";1121;12459;7;TRUE
"41434";487;7391;1447;TRUE
"41435";532;2608;163;FALSE
"41436";1961;17899;2505;TRUE
"41437";407;2270;38;TRUE
"41438";519;3739;332;FALSE
"41439";609;1243;365;TRUE
"41440";200;4132;128;TRUE
"41441";337;5829;27;TRUE
"41442";1547;768;216;TRUE
"41443";1366;907;142;TRUE
"41444";1147;943;97;TRUE
"41445";681;2815;200;FALSE
"41446";545;497;268;TRUE
"41447";1661;403;502;TRUE
"41448";1635;1884;327;FALSE
"41449";1325;226;442;TRUE
"41450";1140;8587;180;TRUE
"41451";1424;429;1066;TRUE
"41452";1687;6483;227;TRUE
"41453";416;6658;100;TRUE
"41454";826;3324;36;TRUE
"41455";801;10141;11;TRUE
"41456";768;8245;1;TRUE
"41457";900;8398;561;TRUE
"41458";979;3445;252;TRUE
"41459";1811;802;231;TRUE
"41460";72;485;6;FALSE
"41461";1796;536;250;TRUE
"41462";920;2214;97;TRUE
"41463";206;441;94;TRUE
"41464";339;498;294;TRUE
"41465";1747;603;42;TRUE
"41466";508;7572;24;TRUE
"41467";1513;190;241;TRUE
"41468";788;3281;149;TRUE
"41469";1215;4618;825;FALSE
"41470";469;2206;358;TRUE
"41471";1962;8675;493;TRUE
"41472";316;5612;167;FALSE
"41473";718;4731;213;TRUE
"41474";1764;1718;146;TRUE
"41475";1805;554;696;TRUE
"41476";841;830;213;TRUE
"41477";1509;1681;218;TRUE
"41478";679;689;242;FALSE
"41479";827;3456;98;TRUE
"41480";777;9971;155;TRUE
"41481";1557;8510;177;TRUE
"41482";1172;12929;267;TRUE
"41483";870;917;45;TRUE
"41484";195;1400;93;TRUE
"41485";1622;879;361;TRUE
"41486";1374;1118;235;FALSE
"41487";765;217;456;TRUE
"41488";299;289;427;TRUE
"41489";769;7130;218;TRUE
"41490";1039;288;370;TRUE
"41491";1458;289;30;TRUE
"41492";1615;2121;49;TRUE
"41493";2048;18404;14;TRUE
"41494";1704;800;67;TRUE
"41495";690;58;348;TRUE
"41496";968;604;293;TRUE
"41497";195;533;63;TRUE
"41498";1194;65;476;TRUE
"41499";1899;289;202;TRUE
"41500";7;305;1169;TRUE
"41501";1060;2572;1323;TRUE
"41502";399;1459;243;TRUE
"41503";919;1752;348;FALSE
"41504";204;4201;240;TRUE
"41505";711;2901;27;FALSE
"41506";1423;476;306;TRUE
"41507";370;898;850;TRUE
"41508";1243;614;351;FALSE
"41509";853;2014;259;TRUE
"41510";1293;1195;85;TRUE
"41511";651;2521;430;TRUE
"41512";1657;13891;179;TRUE
"41513";1054;6217;1489;TRUE
"41514";1556;188;1802;TRUE
"41515";691;295;582;TRUE
"41516";736;2179;1028;TRUE
"41517";1083;182;225;TRUE
"41518";1024;11824;328;FALSE
"41519";1124;1032;685;TRUE
"41520";1275;1122;590;TRUE
"41521";18;706;853;TRUE
"41522";60;1734;52;FALSE
"41523";1003;77;196;TRUE
"41524";695;162;55;TRUE
"41525";694;9325;213;TRUE
"41526";289;486;1698;FALSE
"41527";253;3187;392;TRUE
"41528";473;7285;163;TRUE
"41529";148;3364;164;TRUE
"41530";1697;2893;344;TRUE
"41531";1658;318;1601;TRUE
"41532";76;1857;746;TRUE
"41533";1514;1156;163;TRUE
"41534";563;581;2781;TRUE
"41535";1113;89;130;TRUE
"41536";260;89;707;TRUE
"41537";3;147;67;TRUE
"41538";1532;535;508;TRUE
"41539";637;511;39;FALSE
"41540";772;9923;10;FALSE
"41541";1764;16529;359;TRUE
"41542";843;3737;23;FALSE
"41543";134;1673;42;TRUE
"41544";1712;163;4686;TRUE
"41545";409;298;69;TRUE
"41546";91;2492;489;TRUE
"41547";1231;1413;157;FALSE
"41548";475;1652;232;TRUE
"41549";1954;3318;1009;TRUE
"41550";1023;908;70;TRUE
"41551";761;3291;380;TRUE
"41552";1457;377;1320;TRUE
"41553";1106;2437;799;TRUE
"41554";2043;6772;625;TRUE
"41555";938;289;1300;TRUE
"41556";41;1346;779;TRUE
"41557";789;484;429;TRUE
"41558";758;214;1073;TRUE
"41559";1688;261;93;FALSE
"41560";1130;12551;71;TRUE
"41561";1760;6950;99;TRUE
"41562";325;5713;206;TRUE
"41563";1407;229;721;TRUE
"41564";80;2208;5;TRUE
"41565";516;1672;306;TRUE
"41566";344;423;39;FALSE
"41567";1707;221;51;TRUE
"41568";1527;3859;70;TRUE
"41569";443;227;970;TRUE
"41570";258;523;3;TRUE
"41571";2046;1145;185;TRUE
"41572";999;1413;171;FALSE
"41573";1541;532;266;TRUE
"41574";562;8107;196;TRUE
"41575";963;1243;25;TRUE
"41576";1874;7013;308;TRUE
"41577";49;1443;94;TRUE
"41578";858;306;791;TRUE
"41579";1669;162;309;TRUE
"41580";1772;206;580;TRUE
"41581";474;7301;303;FALSE
"41582";1035;4222;2;TRUE
"41583";1650;10111;918;FALSE
"41584";1039;331;451;TRUE
"41585";1860;5688;584;FALSE
"41586";1909;5966;3733;TRUE
"41587";1793;2236;531;TRUE
"41588";130;1450;133;TRUE
"41589";1802;1377;797;TRUE
"41590";831;6128;1792;TRUE
"41591";1107;490;1333;TRUE
"41592";1551;5;653;TRUE
"41593";1216;498;458;TRUE
"41594";1850;3674;208;TRUE
"41595";1789;84;817;TRUE
"41596";885;300;434;FALSE
"41597";1281;500;10;TRUE
"41598";1152;1510;161;TRUE
"41599";105;2161;227;TRUE
"41600";1724;2601;52;TRUE
"41601";906;5950;321;TRUE
"41602";1995;1731;5199;TRUE
"41603";1442;3032;1917;TRUE
"41604";1038;100;284;TRUE
"41605";606;813;439;TRUE
"41606";251;4800;112;TRUE
"41607";30;521;560;TRUE
"41608";1736;288;648;TRUE
"41609";1747;3505;70;TRUE
"41610";228;4538;9;TRUE
"41611";2091;18641;46;TRUE
"41612";1151;1852;391;TRUE
"41613";2006;772;286;TRUE
"41614";976;190;65;TRUE
"41615";2003;5197;156;TRUE
"41616";864;959;134;TRUE
"41617";1431;14516;468;TRUE
"41618";1061;12061;159;TRUE
"41619";1695;2128;94;TRUE
"41620";294;5327;164;TRUE
"41621";1745;9943;453;TRUE
"41622";1185;228;283;FALSE
"41623";2006;18202;256;TRUE
"41624";366;616;1333;FALSE
"41625";22;846;538;TRUE
"41626";277;4225;1045;TRUE
"41627";607;8537;55;TRUE
"41628";1941;1191;207;TRUE
"41629";1004;159;9;TRUE
"41630";1484;7260;429;TRUE
"41631";1267;227;376;TRUE
"41632";1429;198;451;FALSE
"41633";288;5241;671;TRUE
"41634";1475;306;26;TRUE
"41635";1171;55;72;TRUE
"41636";539;233;1609;TRUE
"41637";1617;15587;194;TRUE
"41638";960;1627;6;TRUE
"41639";1661;548;558;FALSE
"41640";1232;1072;69;TRUE
"41641";736;9688;1272;TRUE
"41642";1215;13216;694;TRUE
"41643";1556;1134;2091;TRUE
"41644";1405;1106;602;FALSE
"41645";80;779;245;TRUE
"41646";1511;386;362;TRUE
"41647";1386;9050;111;TRUE
"41648";1146;223;532;TRUE
"41649";1885;1731;95;TRUE
"41650";376;1369;117;TRUE
"41651";596;187;265;TRUE
"41652";993;7665;55;TRUE
"41653";1393;2667;675;TRUE
"41654";1272;1034;258;TRUE
"41655";804;10188;441;TRUE
"41656";1804;1246;107;TRUE
"41657";360;6100;21;TRUE
"41658";801;10148;5;TRUE
"41659";1605;644;167;TRUE
"41660";1784;3488;380;TRUE
"41661";464;5030;1145;FALSE
"41662";1424;2661;389;TRUE
"41663";1339;227;3349;TRUE
"41664";2003;18152;118;TRUE
"41665";1004;859;1;TRUE
"41666";115;2879;2;TRUE
"41667";133;157;317;TRUE
"41668";777;3198;197;FALSE
"41669";1922;65;37;TRUE
"41670";192;2971;97;TRUE
"41671";2052;18437;1132;FALSE
"41672";854;10644;120;TRUE
"41673";662;4756;784;TRUE
"41674";1944;1974;222;TRUE
"41675";119;820;130;TRUE
"41676";1152;11712;121;TRUE
"41677";462;1881;602;TRUE
"41678";2039;18368;281;TRUE
"41679";355;65;201;TRUE
"41680";624;679;614;TRUE
"41681";1235;3119;273;FALSE
"41682";1880;316;4870;TRUE
"41683";2008;229;1505;TRUE
"41684";1974;2458;225;FALSE
"41685";1225;441;21;TRUE
"41686";336;5071;408;TRUE
"41687";79;2177;76;TRUE
"41688";838;1394;242;TRUE
"41689";485;205;32;TRUE
"41690";1315;10394;1;FALSE
"41691";292;613;329;TRUE
"41692";1255;432;1091;TRUE
